responsable,fecha_extraccion,titulo,ubicacion,m2,precio,dormitorios,banos,estacionamiento,piscina,quincho,terraza,gimnasio,lavanderia,enlace
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,0,490000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4ffc-c8773aaabc0-8781-e1ce413-5f14?page=7&pos=25&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,42,470000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b4b-900fc1b6dbd0-b86b-19d91c4-bebc?page=7&pos=26&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,Coquimbo,60,550000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7cb4-72c854df02f6-b560-19cdb36-3ad8?page=7&pos=27&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,92,1000000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71e5-681edfa68d89-c042-19798a3-7370?page=7&pos=28&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:48,Departamento Mitula,La Serena,48,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4f40-29226e168e93-9569-2651f669-ae51?page=7&pos=29&t_sec=1&t_pvid=dca3fbe0-8f2a-40d2-b379-f24125b13bd0&hd=false
Constanza Torres,2026-04-22 17:27:55,Departamento Mitula,La Serena,90,1100000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7aa9-e0f8f4cafc45-9577-19c8a87-f7ec?page=8&pos=0&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,60,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f23-c447c8dc629d-8b7f-19c193c-16e?page=8&pos=1&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,55,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d34-8b7f7b843fd3-87cf-19c193c-9f9?page=8&pos=2&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,80,680000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e06-a408d787a01d-921a-19d9ee7-f2ce?page=8&pos=3&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,67,90000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-793c-ffcb35671465-b63e-19bab5f-289a?page=8&pos=4&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,114,900000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-756d-8b6f170a4dc7-8bba-199899b-8bc9?page=8&pos=5&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,45,400000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-79e8-a5956e461815-ad92-19d8f75-fd7?page=8&pos=6&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,76,100000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7dab-68f24631ce18-b39b-19a49bf-cf66?page=8&pos=7&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,95,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-73b4-c150bfec72b0-9e87-199c901-4b98?page=8&pos=8&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,Coquimbo,70,90000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-743b-20ce836159e9-9aeb-199c901-41a4?page=8&pos=9&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,65,80000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-745b-715f9578651c-8cf3-19af1fa-1220?page=8&pos=10&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,70,90000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-72a2-672d3ca8c6bb-951c-19d9652-e2a0?page=8&pos=11&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,100,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-802f-4a54da6719c1-a509-19b3f39-66f3?page=8&pos=12&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,55,100000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d9b-c12f71a930a6-9f6c-19b2fc6-51be?page=8&pos=13&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,100,150000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71f7-cbc69dc786f1-9367-19b0d71-7e08?page=8&pos=14&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,70,100000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a74-e8c8226ce80-b918-19ac558-4bdb?page=8&pos=15&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,100,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b22-e5d2f5af4cae-b7d4-199c901-5fb8?page=8&pos=16&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,94,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-73d6-521832ace031-be64-199c901-5917?page=8&pos=17&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,70,90000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71a9-5d0b57815357-bf23-199c901-3437?page=8&pos=18&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,62,100000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f2c-a4ef3e4f7fb7-af64-199c901-258c?page=8&pos=19&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,Coquimbo,54,450000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-77d1-87b39c702baa-a5e4-199899b-85eb?page=8&pos=20&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,45,40000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-72b2-2a9df039a57f-9d0a-19b317d-dbff?page=8&pos=21&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,120,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7832-afdca18679d-8282-199c901-52e0?page=8&pos=22&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,Coquimbo,45,40000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-752a-14e9ad5c4b86-b13f-199c900-e823?page=8&pos=23&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,Coquimbo,47,40000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7317-3ddf20b3d068-c0ea-199c900-e24a?page=8&pos=24&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,60,50000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-750d-7c020c140c70-ac67-19b317d-d178?page=8&pos=25&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,55,50000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7903-125f443a64d0-909e-19a01a6-cd43?page=8&pos=26&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,45,500000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7432-fe919d417304-a4ae-196c9ed-b456?page=8&pos=27&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,La Serena,100,110000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7290-8322307343a7-8cb2-19b317d-e339?page=8&pos=28&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:27:56,Departamento Mitula,Coquimbo,52,50000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7412-166da4a949df-8f6b-199c900-f5c6?page=8&pos=29&t_sec=1&t_pvid=9bc676fc-3d71-41be-acbf-784a7f0d2f23&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,90,70000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-789a-987486dc59f-9c57-199c901-14a8?page=9&pos=0&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,0,550000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7270-30d7317e870a-a15d-19db48a-6c4b?page=9&pos=1&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,Coquimbo,75,715000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b21-700505b23691-8c5f-19cbf84-bc40?page=9&pos=2&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,48,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7946-8b16a9926142-b940-19a7979-6691?page=9&pos=3&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,55,360000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e2c-f1f24efe41ed-ac15-19c9118-82db?page=9&pos=4&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,52,430000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7420-2897a119624c-94b6-19ce8b9-a90a?page=9&pos=5&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,84,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71da-ed41ecc78d2d-a6c3-19c04ce-5b51?page=9&pos=6&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:03,Departamento Mitula,La Serena,55,680000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-725f-7efcb3ea3c2e-99b3-19d07c7-9227?page=9&pos=7&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,55,450000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e85-634e740629d3-9531-19da779-d9ba?page=9&pos=8&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,55,480000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7fb3-b9d583b1fe20-ac6a-19d967f-fc2a?page=9&pos=9&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,0,350000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-723c-173b0e121eff-aaaf-196c8ff-25a5?page=9&pos=10&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,65,500000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-74f8-d774ecfe9c1e-a3a1-19d7e28-d43d?page=9&pos=11&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,51,440000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a0d-f5776ca1f2bb-971c-19d229d-1265?page=9&pos=12&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,86,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7862-a9843b11e112-b3e5-19cbf83-fef1?page=9&pos=13&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,58,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7acf-8786a98ce3b6-ae77-19d1c55-4535?page=9&pos=14&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,57,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7814-95f9fe29b086-9d59-19ce3e9-3679?page=9&pos=15&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,60,75000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d65-8821eeff6bdf-989a-19b5fea-a2bb?page=9&pos=16&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,57,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7fd8-41881fdcdf85-a96b-19d86f5-5441?page=9&pos=17&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,58,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-800e-e707d3133fe9-99e2-19cb900-9910?page=9&pos=18&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,70,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7271-95a71090af82-bafd-19db539-ec0?page=9&pos=19&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,50,500000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7336-8d2660557419-9318-19cc35b-cc8e?page=9&pos=20&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,66,600000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a18-fde81dba89c4-b4a2-19c3558-ab73?page=9&pos=21&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,70,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7cc8-2a6fab56fc51-8777-19db539-69e?page=9&pos=22&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,70,750000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-79f6-d4416b6c0fdc-91a5-19d1d15-926d?page=9&pos=23&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,67,650000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ef4-859d912f7e13-8375-19cbb3d-fad8?page=9&pos=24&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,55,600000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-724a-530302e4e8bd-b1d1-19d31ae-fe5e?page=9&pos=25&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,La Serena,105,900000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7923-63e2453044b3-aa90-19d6904-db7d?page=9&pos=26&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,68,750000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e10-e57ba6243018-b13f-19b9ad8-c45d?page=9&pos=27&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,50,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ed5-91a2b5b4ec0-b701-19cc063-9cca?page=9&pos=28&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:04,Departamento Mitula,Coquimbo,89,1000000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-759b-78cea41ac1ad-9443-19b8b66-331e?page=9&pos=29&t_sec=1&t_pvid=8823dfda-5dd8-48dd-859a-8fe2be34671e&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,58,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-742d-65bb820f961-aff5-19ca476-34b7?page=10&pos=0&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,La Serena,96,850000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-775e-cd3bdbadc1a-af1a-19cd5ca-813d?page=10&pos=2&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,La Serena,53,480000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-74b8-aea3be6bd06c-bd7d-19c49e7-ebdb?page=10&pos=3&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,La Serena,80,750000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71fc-b907837c1479-905f-19c7d56-87fd?page=10&pos=4&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,56,450000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a14-dd763392ab6f-9659-19db572-60bc?page=10&pos=5&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,La Serena,58,420000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-742e-313d8524c57-b200-19db0ab-1e21?page=10&pos=6&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,La Serena,50,720000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7b71-ce37ee7a4a57-8daa-197ef64-d58a?page=10&pos=7&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,62,500000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-79e8-6fa91ddf96e4-9621-19c75ee-a444?page=10&pos=8&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,38,380000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7be9-985fa70b0ce8-a822-19d098f-8b81?page=10&pos=9&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,50,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-505b-9d650d99704d-8a4a-90d4c7e8-7dd0?page=10&pos=10&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,60,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4caa-a4307b47925f-a03e-20366fe8-c66c?page=10&pos=11&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:11,Departamento Mitula,Coquimbo,50,380000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-428c-8f53b6affe3d-84d2-598311ba-f8a4?page=10&pos=12&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,278,550000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-78db-bc6f024324bc-93ca-19d8f75-71d1?page=10&pos=13&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,6,450000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7dfb-ebd6eb03abc1-be8a-19d7272-3747?page=10&pos=14&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,64,500000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a8c-632765ac8495-b499-19d8d76-2208?page=10&pos=15&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,54,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e2e-499228c85cd6-b4c1-19bf034-dd49?page=10&pos=16&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,64,630000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-74e6-cf100abe8093-8799-19d6e95-b748?page=10&pos=17&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,80,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7446-594111f720aa-bddd-19d6443-6875?page=10&pos=18&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,65,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-801a-ee82250d1a10-996d-19d16fd-79e9?page=10&pos=19&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,85,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-77b8-dc2e504eb150-b55a-19d0299-aedf?page=10&pos=20&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,60,680000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7650-1b3ff45fa2e2-b3a9-19d6ec2-70af?page=10&pos=21&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,58,580000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-723a-11324ed4f839-b201-19b32e2-ccca?page=10&pos=22&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
